CBFB	core-binding factor, beta subunit	16q22.1	protein_coding	27 / 986 (2.74%)	95 / 10,188	27	Cancer Gene Census	
TAF1L	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa-like	9p21.1	protein_coding	27 / 986 (2.74%)	622 / 10,188	31		
ERBB3	erb-b2 receptor tyrosine kinase 3	12q13.2	protein_coding	27 / 986 (2.74%)	396 / 10,188	26	Cancer Gene Census	
PCNXL2	pecanex-like 2 (Drosophila)	1q42.2	protein_coding	27 / 986 (2.74%)	476 / 10,188	29		
LRBA	LPS-responsive vesicle trafficking, beach and anchor containing	4q31.3	protein_coding	27 / 986 (2.74%)	444 / 10,188	29		
MEGF8	multiple EGF-like-domains 8	19q13.2	protein_coding	27 / 986 (2.74%)	454 / 10,188	29		
TET1	tet methylcytosine dioxygenase 1	10q21.3	protein_coding	27 / 986 (2.74%)	453 / 10,188	34	Cancer Gene Census	
RB1	retinoblastoma 1	13q14.2	protein_coding	27 / 986 (2.74%)	485 / 10,188	30	Cancer Gene Census	
FLNA	filamin A, alpha	Xq28	protein_coding	27 / 986 (2.74%)	500 / 10,188	33		
NAV3	neuron navigator 3	12q21.2	protein_coding	27 / 986 (2.74%)	819 / 10,188	30		
FN1	fibronectin 1	2q35	protein_coding	27 / 986 (2.74%)	529 / 10,188	33		
DSCAM	Down syndrome cell adhesion molecule	21q22.2	protein_coding	27 / 986 (2.74%)	750 / 10,188	28		
COL6A6	collagen, type VI, alpha 6	3q22.1	protein_coding	26 / 986 (2.64%)	601 / 10,188	26		
COL4A5	collagen, type IV, alpha 5	Xq22.3	protein_coding	26 / 986 (2.64%)	473 / 10,188	29		
HECTD4	HECT domain containing E3 ubiquitin protein ligase 4	12q24.13	protein_coding	26 / 986 (2.64%)	600 / 10,188	31		
LRRK2	leucine-rich repeat kinase 2	12q12	protein_coding	26 / 986 (2.64%)	666 / 10,188	28		
TENM4	teneurin transmembrane protein 4	11q14.1	protein_coding	26 / 986 (2.64%)	591 / 10,188	28		
PEG3	paternally expressed 3	19q13.43	protein_coding	26 / 986 (2.64%)	702 / 10,188	28		
HIVEP1	human immunodeficiency virus type I enhancer binding protein 1	6p24.1	protein_coding	26 / 986 (2.64%)	437 / 10,188	32		
FAT2	FAT atypical cadherin 2	5q33.1	protein_coding	26 / 986 (2.64%)	729 / 10,188	34		
MAP2	microtubule-associated protein 2	2q34	protein_coding	26 / 986 (2.64%)	535 / 10,188	28		
SF3B1	splicing factor 3b, subunit 1, 155kDa	2q33.1	protein_coding	26 / 986 (2.64%)	314 / 10,188	18	Cancer Gene Census	
MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	6q27	protein_coding	26 / 986 (2.64%)	411 / 10,188	31	Cancer Gene Census	
FBN3	fibrillin 3	19p13.2	protein_coding	26 / 986 (2.64%)	609 / 10,188	28		
CFAP47	cilia and flagella associated protein 47	Xp21.1	protein_coding	26 / 986 (2.64%)	537 / 10,188	30		
THSD7A	thrombospondin, type I, domain containing 7A	7p21.3	protein_coding	26 / 986 (2.64%)	513 / 10,188	30		
CRB1	crumbs family member 1, photoreceptor morphogenesis associated	1q31.3	protein_coding	26 / 986 (2.64%)	625 / 10,188	27		
NCOA6	nuclear receptor coactivator 6	20q11.22	protein_coding	26 / 986 (2.64%)	361 / 10,188	27		
ATR	ATR serine/threonine kinase	3q23	protein_coding	26 / 986 (2.64%)	471 / 10,188	31	Cancer Gene Census	
ITPR2	inositol 1,4,5-trisphosphate receptor, type 2	12p11.23	protein_coding	26 / 986 (2.64%)	486 / 10,188	27		
MGA	MGA, MAX dimerization protein	15q15.1	protein_coding	26 / 986 (2.64%)	532 / 10,188	31		
UNC5D	unc-5 homolog D (C. elegans)	8p12	protein_coding	26 / 986 (2.64%)	470 / 10,188	28		
CHD8	chromodomain helicase DNA binding protein 8	14q11.2	protein_coding	26 / 986 (2.64%)	417 / 10,188	29		
ATP10B	ATPase, class V, type 10B	5q34	protein_coding	26 / 986 (2.64%)	430 / 10,188	28		
CDC42BPA	CDC42 binding protein kinase alpha (DMPK-like)	1q42.13	protein_coding	26 / 986 (2.64%)	327 / 10,188	26		
FAM230B	family with sequence similarity 230, member B (non-protein coding)	22q11.21	processed_transcript	26 / 986 (2.64%)	163 / 10,188	20		
TENM2	teneurin transmembrane protein 2	5q34	protein_coding	26 / 986 (2.64%)	601 / 10,188	27		
HTT	huntingtin	4p16.3	protein_coding	25 / 986 (2.54%)	471 / 10,188	27		
AMER1	APC membrane recruitment protein 1	Xq11.2	protein_coding	25 / 986 (2.54%)	433 / 10,188	25	Cancer Gene Census	
TRIO	trio Rho guanine nucleotide exchange factor	5p15.2	protein_coding	25 / 986 (2.54%)	532 / 10,188	30		
ARFGEF1	ADP-ribosylation factor guanine nucleotide-exchange factor 1 (brefeldin A-inhibited)	8q13.2	protein_coding	25 / 986 (2.54%)	373 / 10,188	31		
FER1L6	fer-1-like family member 6	8q24.13	protein_coding	25 / 986 (2.54%)	568 / 10,188	28		
BAZ2B	bromodomain adjacent to zinc finger domain, 2B	2q24.2	protein_coding	25 / 986 (2.54%)	411 / 10,188	31		
LAMA2	laminin, alpha 2	6q22.33	protein_coding	25 / 986 (2.54%)	691 / 10,188	28		
OTOGL	otogelin-like	12q21.31	protein_coding	25 / 986 (2.54%)	504 / 10,188	29		
DMXL2	Dmx-like 2	15q21.2	protein_coding	25 / 986 (2.54%)	471 / 10,188	32		
AK9	adenylate kinase 9	6q21	protein_coding	25 / 986 (2.54%)	315 / 10,188	30		
ZNF462	zinc finger protein 462	9q31.2	protein_coding	25 / 986 (2.54%)	448 / 10,188	28		
LOXHD1	lipoxygenase homology domains 1	18q21.1	protein_coding	25 / 986 (2.54%)	227 / 10,188	25		
FAM135B	family with sequence similarity 135, member B	8q24.23	protein_coding	25 / 986 (2.54%)	838 / 10,188	26		
BRCA2	breast cancer 2, early onset	13q13.1	protein_coding	25 / 986 (2.54%)	511 / 10,188	29	Cancer Gene Census	
STAG2	stromal antigen 2	Xq25	protein_coding	25 / 986 (2.54%)	362 / 10,188	30	Cancer Gene Census	
ARHGEF11	Rho guanine nucleotide exchange factor (GEF) 11	1q23.1	protein_coding	25 / 986 (2.54%)	338 / 10,188	28		
SCN8A	sodium channel, voltage gated, type VIII alpha subunit	12q13.13	protein_coding	25 / 986 (2.54%)	370 / 10,188	25		
PCDH19	protocadherin 19	Xq22.1	protein_coding	25 / 986 (2.54%)	409 / 10,188	27		
TRRAP	transformation/transcription domain-associated protein	7q22.1	protein_coding	25 / 986 (2.54%)	682 / 10,188	31	Cancer Gene Census	
MYO5B	myosin VB	18q21.1	protein_coding	25 / 986 (2.54%)	356 / 10,188	25		
BPTF	bromodomain PHD finger transcription factor	17q24.2	protein_coding	25 / 986 (2.54%)	406 / 10,188	25		
ATP2B1	ATPase, Ca++ transporting, plasma membrane 1	12q21.33	protein_coding	25 / 986 (2.54%)	264 / 10,188	30		
TDRD6	tudor domain containing 6	6p12.3	protein_coding	25 / 986 (2.54%)	407 / 10,188	30		
POM121	POM121 transmembrane nucleoporin	7q11.23	protein_coding	25 / 986 (2.54%)	338 / 10,188	23		
TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	Xq13.1	protein_coding	25 / 986 (2.54%)	391 / 10,188	27		
PDE4DIP	phosphodiesterase 4D interacting protein	1q21.2	protein_coding	25 / 986 (2.54%)	470 / 10,188	30	Cancer Gene Census	
DCC	DCC netrin 1 receptor	18q21.2	protein_coding	25 / 986 (2.54%)	656 / 10,188	26		
MYO7A	myosin VIIA	11q13.5	protein_coding	25 / 986 (2.54%)	400 / 10,188	26		
MYH1	myosin, heavy chain 1, skeletal muscle, adult	17p13.1	protein_coding	25 / 986 (2.54%)	656 / 10,188	26		
MYH8	myosin, heavy chain 8, skeletal muscle, perinatal	17p13.1	protein_coding	25 / 986 (2.54%)	621 / 10,188	26		
KIAA1210	KIAA1210	Xq24	protein_coding	25 / 986 (2.54%)	399 / 10,188	29		
GOLGB1	golgin B1	3q13.33	protein_coding	25 / 986 (2.54%)	456 / 10,188	33		
MYH7	myosin, heavy chain 7, cardiac muscle, beta	14q11.2	protein_coding	25 / 986 (2.54%)	588 / 10,188	27		
SCN4A	sodium channel, voltage gated, type IV alpha subunit	17q23.3	protein_coding	25 / 986 (2.54%)	445 / 10,188	31		
CREBBP	CREB binding protein	16p13.3	protein_coding	25 / 986 (2.54%)	569 / 10,188	27	Cancer Gene Census	
CNOT1	CCR4-NOT transcription complex, subunit 1	16q21	protein_coding	25 / 986 (2.54%)	438 / 10,188	32		
JMJD1C	jumonji domain containing 1C	10q21.3	protein_coding	25 / 986 (2.54%)	400 / 10,188	34		
MYO16	myosin XVI	13q33.3	protein_coding	25 / 986 (2.54%)	533 / 10,188	30		
PLEC	plectin	8q24.3	protein_coding	24 / 986 (2.43%)	742 / 10,188	29		
BSN	bassoon presynaptic cytomatrix protein	3p21.31	protein_coding	24 / 986 (2.43%)	574 / 10,188	29		
MRC1	mannose receptor, C type 1	10p12.33	protein_coding	24 / 986 (2.43%)	493 / 10,188	25		
BRWD3	bromodomain and WD repeat domain containing 3	Xq21.1	protein_coding	24 / 986 (2.43%)	423 / 10,188	26		
SCN7A	sodium channel, voltage gated, type VII alpha subunit	2q24.3	protein_coding	24 / 986 (2.43%)	452 / 10,188	26		
NBAS	neuroblastoma amplified sequence	2p24.3	protein_coding	24 / 986 (2.43%)	434 / 10,188	27		
ABCA12	ATP-binding cassette, sub-family A (ABC1), member 12	2q35	protein_coding	24 / 986 (2.43%)	596 / 10,188	25		
TNRC6B	trinucleotide repeat containing 6B	22q13.1	protein_coding	24 / 986 (2.43%)	402 / 10,188	25		
MAGEA12	melanoma antigen family A12	Xq28	protein_coding	24 / 986 (2.43%)	276 / 10,188	24		
YLPM1	YLP motif containing 1	14q24.3	protein_coding	24 / 986 (2.43%)	364 / 10,188	29		
HEATR1	HEAT repeat containing 1	1q43	protein_coding	24 / 986 (2.43%)	359 / 10,188	28		
SI	sucrase-isomaltase (alpha-glucosidase)	3q26.1	protein_coding	24 / 986 (2.43%)	747 / 10,188	25		
DMXL1	Dmx-like 1	5q23.1	protein_coding	24 / 986 (2.43%)	427 / 10,188	29		
TRPM3	transient receptor potential cation channel, subfamily M, member 3	9q21.12, 9q21.13	protein_coding	24 / 986 (2.43%)	486 / 10,188	26		
NAV2	neuron navigator 2	11p15.1	protein_coding	24 / 986 (2.43%)	503 / 10,188	25		
TENM3	teneurin transmembrane protein 3	4q34.3, 4q35.1	protein_coding	24 / 986 (2.43%)	704 / 10,188	26		
NBEAL1	neurobeachin-like 1	2q33.2	protein_coding	24 / 986 (2.43%)	323 / 10,188	29		
MYH10	myosin, heavy chain 10, non-muscle	17p13.1	protein_coding	24 / 986 (2.43%)	344 / 10,188	25		
CIT	citron rho-interacting serine/threonine kinase	12q24.23	protein_coding	24 / 986 (2.43%)	426 / 10,188	25		
KIF1B	kinesin family member 1B	1p36.22	protein_coding	24 / 986 (2.43%)	424 / 10,188	22		
ANKRD11	ankyrin repeat domain 11	16q24.3	protein_coding	24 / 986 (2.43%)	480 / 10,188	29		
MYH11	myosin, heavy chain 11, smooth muscle	16p13.11	protein_coding	24 / 986 (2.43%)	502 / 10,188	28	Cancer Gene Census	
ANKRD12	ankyrin repeat domain 12	18p11.22	protein_coding	24 / 986 (2.43%)	363 / 10,188	25		
RIMBP2	RIMS binding protein 2	12q24.33	protein_coding	24 / 986 (2.43%)	474 / 10,188	25		
HDAC6	histone deacetylase 6	Xp11.23	protein_coding	24 / 986 (2.43%)	272 / 10,188	24		
TACC2	transforming, acidic coiled-coil containing protein 2	10q26.13	protein_coding	24 / 986 (2.43%)	531 / 10,188	32		
REV3L	REV3-like, polymerase (DNA directed), zeta, catalytic subunit	6q21	protein_coding	24 / 986 (2.43%)	427 / 10,188	29		
SNRNP200	small nuclear ribonucleoprotein 200kDa (U5)	2q11.2	protein_coding	24 / 986 (2.43%)	387 / 10,188	25		
CDH12	cadherin 12, type 2 (N-cadherin 2)	5p14.3	protein_coding	24 / 986 (2.43%)	542 / 10,188	23		
MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)	11q13.1	protein_coding	24 / 986 (2.43%)	493 / 10,188	29		
MKI67	marker of proliferation Ki-67	10q26.2	protein_coding	24 / 986 (2.43%)	585 / 10,188	29		
NUP188	nucleoporin 188kDa	9q34.11	protein_coding	24 / 986 (2.43%)	277 / 10,188	28		
CPAMD8	C3 and PZP-like, alpha-2-macroglobulin domain containing 8	19p13.11	protein_coding	24 / 986 (2.43%)	487 / 10,188	26		
VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	9q21.2	protein_coding	24 / 986 (2.43%)	448 / 10,188	30		
PHKA2	phosphorylase kinase, alpha 2 (liver)	Xp22.13	protein_coding	24 / 986 (2.43%)	304 / 10,188	26		
PIWIL1	piwi-like RNA-mediated gene silencing 1	12q24.33	protein_coding	24 / 986 (2.43%)	333 / 10,188	23		
KIF13A	kinesin family member 13A	6p22.3	protein_coding	24 / 986 (2.43%)	324 / 10,188	27		
ADAMTSL1	ADAMTS-like 1	9p22.2, 9p22.1	protein_coding	24 / 986 (2.43%)	445 / 10,188	26		
ARHGAP35	Rho GTPase activating protein 35	19q13.32	protein_coding	24 / 986 (2.43%)	399 / 10,188	26		
DNAJC13	DnaJ (Hsp40) homolog, subfamily C, member 13	3q22.1	protein_coding	23 / 986 (2.33%)	335 / 10,188	26		
SCN5A	sodium channel, voltage gated, type V alpha subunit	3p22.2	protein_coding	23 / 986 (2.33%)	598 / 10,188	25		
CPS1	carbamoyl-phosphate synthase 1, mitochondrial	2q34	protein_coding	23 / 986 (2.33%)	468 / 10,188	26		
PCDHA9	protocadherin alpha 9	5q31.3	protein_coding	23 / 986 (2.33%)	562 / 10,188	26		
ERICH3	glutamate-rich 3	1p31.1	protein_coding	23 / 986 (2.33%)	693 / 10,188	27		
DIDO1	death inducer-obliterator 1	20q13.33	protein_coding	23 / 986 (2.33%)	557 / 10,188	31		
ST18	suppression of tumorigenicity 18, zinc finger	8q11.23	protein_coding	23 / 986 (2.33%)	463 / 10,188	23		
IGSF10	immunoglobulin superfamily, member 10	3q25.1	protein_coding	23 / 986 (2.33%)	527 / 10,188	25		
CTCF	CCCTC-binding factor (zinc finger protein)	16q22.1	protein_coding	23 / 986 (2.33%)	326 / 10,188	23	Cancer Gene Census	
C2orf16	chromosome 2 open reading frame 16	2p23.3	protein_coding	23 / 986 (2.33%)	384 / 10,188	29		
CENPF	centromere protein F, 350/400kDa	1q41	protein_coding	23 / 986 (2.33%)	520 / 10,188	26		
NCKAP5	NCK-associated protein 5	2q21.2	protein_coding	23 / 986 (2.33%)	552 / 10,188	24		
MIA3	melanoma inhibitory activity family, member 3	1q41	protein_coding	23 / 986 (2.33%)	326 / 10,188	26		
SEMA3D	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	7q21.11	protein_coding	23 / 986 (2.33%)	319 / 10,188	24		
CSPP1	centrosome and spindle pole associated protein 1	8q13.1, 8q13.2	protein_coding	23 / 986 (2.33%)	268 / 10,188	29		
PCDHB6	protocadherin beta 6	5q31.3	protein_coding	23 / 986 (2.33%)	620 / 10,188	23		
MYOM2	myomesin 2	8p23.3	protein_coding	23 / 986 (2.33%)	469 / 10,188	25		
RBBP6	retinoblastoma binding protein 6	16p12.1	protein_coding	23 / 986 (2.33%)	343 / 10,188	24		
TJP1	tight junction protein 1	15q13.1	protein_coding	23 / 986 (2.33%)	312 / 10,188	25		
CASP8	caspase 8, apoptosis-related cysteine peptidase	2q33.1	protein_coding	23 / 986 (2.33%)	278 / 10,188	24	Cancer Gene Census	
AC215219.2	AC215219.2		miRNA	23 / 986 (2.33%)	214 / 10,188	16		
TNIK	TRAF2 and NCK interacting kinase	3q26.2, 3q26.31	protein_coding	23 / 986 (2.33%)	390 / 10,188	23		
DOCK10	dedicator of cytokinesis 10	2q36.2	protein_coding	23 / 986 (2.33%)	429 / 10,188	26		
LAMA3	laminin, alpha 3	18q11.2	protein_coding	23 / 986 (2.33%)	536 / 10,188	23		
EHMT1	euchromatic histone-lysine N-methyltransferase 1	9q34.3	protein_coding	23 / 986 (2.33%)	316 / 10,188	24		
ATP2B3	ATPase, Ca++ transporting, plasma membrane 3	Xq28	protein_coding	23 / 986 (2.33%)	384 / 10,188	24	Cancer Gene Census	
MED13	mediator complex subunit 13	17q23.2	protein_coding	23 / 986 (2.33%)	392 / 10,188	29		
ZFPM2	zinc finger protein, FOG family member 2	8q22.3, 8q23.1	protein_coding	23 / 986 (2.33%)	487 / 10,188	24		
KIAA2018	KIAA2018	3q13.2	protein_coding	23 / 986 (2.33%)	376 / 10,188	24		
SCN9A	sodium channel, voltage gated, type IX alpha subunit	2q24.3	protein_coding	23 / 986 (2.33%)	531 / 10,188	29		
ANKRD30A	ankyrin repeat domain 30A	10p11.21	protein_coding	23 / 986 (2.33%)	602 / 10,188	24		
COL5A1	collagen, type V, alpha 1	9q34.3	protein_coding	23 / 986 (2.33%)	601 / 10,188	24		
NUP210L	nucleoporin 210kDa-like	1q21.3	protein_coding	23 / 986 (2.33%)	401 / 10,188	24		
ZFHX3	zinc finger homeobox 3	16q22.2, 16q22.3	protein_coding	23 / 986 (2.33%)	694 / 10,188	29	Cancer Gene Census	
ABCC9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9	12p12.1	protein_coding	23 / 986 (2.33%)	474 / 10,188	24		
PLCH1	phospholipase C, eta 1	3q25.31	protein_coding	23 / 986 (2.33%)	472 / 10,188	27		
ANKRD36	ankyrin repeat domain 36	2q11.2	protein_coding	23 / 986 (2.33%)	253 / 10,188	30		
KMT2E	lysine (K)-specific methyltransferase 2E	7q22.3	protein_coding	23 / 986 (2.33%)	351 / 10,188	23		
MYH13	myosin, heavy chain 13, skeletal muscle	17p13.1	protein_coding	23 / 986 (2.33%)	570 / 10,188	23		
FRY	furry homolog (Drosophila)	13q13.1	protein_coding	23 / 986 (2.33%)	555 / 10,188	24		
WNK3	WNK lysine deficient protein kinase 3	Xp11.22	protein_coding	23 / 986 (2.33%)	366 / 10,188	31		
CADPS	Ca++-dependent secretion activator	3p14.2	protein_coding	23 / 986 (2.33%)	401 / 10,188	24		
TNC	tenascin C	9q33.1	protein_coding	23 / 986 (2.33%)	469 / 10,188	29		
EP300	E1A binding protein p300	22q13.2	protein_coding	23 / 986 (2.33%)	500 / 10,188	23	Cancer Gene Census	
COL7A1	collagen, type VII, alpha 1	3p21.31	protein_coding	23 / 986 (2.33%)	555 / 10,188	24		
BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	6q15	protein_coding	23 / 986 (2.33%)	307 / 10,188	22		
SVIL	supervillin	10p11.23	protein_coding	22 / 986 (2.23%)	478 / 10,188	23		
ACACA	acetyl-CoA carboxylase alpha	17q12	protein_coding	22 / 986 (2.23%)	426 / 10,188	25		
CNTN4	contactin 4	3p26.3, 3p26.2	protein_coding	22 / 986 (2.23%)	439 / 10,188	25		
NEDD9	neural precursor cell expressed, developmentally down-regulated 9	6p24.2	protein_coding	22 / 986 (2.23%)	221 / 10,188	21		
ICE1	interactor of little elongation complex ELL subunit 1	5p15.32	protein_coding	22 / 986 (2.23%)	413 / 10,188	26		
GRIA3	glutamate receptor, ionotropic, AMPA 3	Xq25	protein_coding	22 / 986 (2.23%)	350 / 10,188	23		
IGF2R	insulin-like growth factor 2 receptor	6q25.3	protein_coding	22 / 986 (2.23%)	453 / 10,188	23		
MYH6	myosin, heavy chain 6, cardiac muscle, alpha	14q11.2	protein_coding	22 / 986 (2.23%)	547 / 10,188	23		
SPEG	SPEG complex locus	2q35	protein_coding	22 / 986 (2.23%)	593 / 10,188	22		
KIAA1549L	KIAA1549-like	11p13	protein_coding	22 / 986 (2.23%)	416 / 10,188	25		
ZNF208	zinc finger protein 208	19p12	protein_coding	22 / 986 (2.23%)	534 / 10,188	25		
RAPGEF6	Rap guanine nucleotide exchange factor (GEF) 6	5q31.1	protein_coding	22 / 986 (2.23%)	274 / 10,188	22		
PIEZO2	piezo-type mechanosensitive ion channel component 2	18p11.22, 18p11.21	protein_coding	22 / 986 (2.23%)	321 / 10,188	23		
OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	Xq13.1	protein_coding	22 / 986 (2.23%)	264 / 10,188	26		
ARHGAP31	Rho GTPase activating protein 31	3q13.32, 3q13.33	protein_coding	22 / 986 (2.23%)	354 / 10,188	22		
CEP162	centrosomal protein 162kDa	6q14.2, 6q14.3	protein_coding	22 / 986 (2.23%)	250 / 10,188	24		
DOCK4	dedicator of cytokinesis 4	7q31.1	protein_coding	22 / 986 (2.23%)	476 / 10,188	23		
ROS1	ROS proto-oncogene 1 , receptor tyrosine kinase	6q22.1	protein_coding	22 / 986 (2.23%)	549 / 10,188	25	Cancer Gene Census	
PLCB4	phospholipase C, beta 4	20p12.3, 20p12.2	protein_coding	22 / 986 (2.23%)	422 / 10,188	29		
TNXB	tenascin XB	6p21.33, 6p21.32	protein_coding	22 / 986 (2.23%)	667 / 10,188	26		
ARID4B	AT rich interactive domain 4B (RBP1-like)	1q42.3	protein_coding	22 / 986 (2.23%)	306 / 10,188	23		
SPTB	spectrin, beta, erythrocytic	14q23.3	protein_coding	22 / 986 (2.23%)	469 / 10,188	22		
SETX	senataxin	9q34.13	protein_coding	22 / 986 (2.23%)	394 / 10,188	30		
TRPC5	transient receptor potential cation channel, subfamily C, member 5	Xq23	protein_coding	22 / 986 (2.23%)	341 / 10,188	23		
FER1L5	fer-1-like family member 5	2q11.2	protein_coding	22 / 986 (2.23%)	243 / 10,188	23		
HDLBP	high density lipoprotein binding protein	2q37.3	protein_coding	22 / 986 (2.23%)	311 / 10,188	23		
EPHB1	EPH receptor B1	3q22.2	protein_coding	22 / 986 (2.23%)	454 / 10,188	23		
RLF	rearranged L-myc fusion	1p34.2	protein_coding	22 / 986 (2.23%)	281 / 10,188	24		
KALRN	kalirin, RhoGEF kinase	3q21.1, 3q21.2	protein_coding	22 / 986 (2.23%)	615 / 10,188	29		
FAM47C	family with sequence similarity 47, member C	Xp21.1	protein_coding	22 / 986 (2.23%)	541 / 10,188	23		
OR2L13	olfactory receptor, family 2, subfamily L, member 13	1q44	protein_coding	22 / 986 (2.23%)	425 / 10,188	23		
MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	11p15.3	protein_coding	22 / 986 (2.23%)	290 / 10,188	24		
MED12L	mediator complex subunit 12-like	3q25.1	protein_coding	22 / 986 (2.23%)	497 / 10,188	24		
ANKRD17	ankyrin repeat domain 17	4q13.3	protein_coding	22 / 986 (2.23%)	375 / 10,188	26		
XRN1	5'-3' exoribonuclease 1	3q23	protein_coding	22 / 986 (2.23%)	332 / 10,188	23		
PLCE1	phospholipase C, epsilon 1	10q23.33	protein_coding	22 / 986 (2.23%)	495 / 10,188	24		
AKAP13	A kinase (PRKA) anchor protein 13	15q25.3	protein_coding	22 / 986 (2.23%)	467 / 10,188	27		
RAB3GAP2	RAB3 GTPase activating protein subunit 2 (non-catalytic)	1q41	protein_coding	22 / 986 (2.23%)	346 / 10,188	24		
SLIT2	slit homolog 2 (Drosophila)	4p15.31	protein_coding	22 / 986 (2.23%)	541 / 10,188	24		
SIPA1L1	signal-induced proliferation-associated 1 like 1	14q24.2	protein_coding	22 / 986 (2.23%)	415 / 10,188	22		
TRPM6	transient receptor potential cation channel, subfamily M, member 6	9q21.13	protein_coding	22 / 986 (2.23%)	476 / 10,188	25		
CDK5RAP2	CDK5 regulatory subunit associated protein 2	9q33.2	protein_coding	22 / 986 (2.23%)	305 / 10,188	22		
KDM6A	lysine (K)-specific demethylase 6A	Xp11.3	protein_coding	22 / 986 (2.23%)	405 / 10,188	23	Cancer Gene Census	
NALCN	sodium leak channel, non selective	13q32.3, 13q33.1	protein_coding	22 / 986 (2.23%)	657 / 10,188	25		
SIPA1L2	signal-induced proliferation-associated 1 like 2	1q42.2	protein_coding	22 / 986 (2.23%)	438 / 10,188	26		
DSP	desmoplakin	6p24.3	protein_coding	22 / 986 (2.23%)	562 / 10,188	28		
LAMB1	laminin, beta 1	7q31.1	protein_coding	22 / 986 (2.23%)	397 / 10,188	23		
TRPS1	trichorhinophalangeal syndrome I	8q23.3	protein_coding	22 / 986 (2.23%)	546 / 10,188	23		
CHD9	chromodomain helicase DNA binding protein 9	16q12.2	protein_coding	22 / 986 (2.23%)	401 / 10,188	26		
EGFR	epidermal growth factor receptor	7p11.2	protein_coding	22 / 986 (2.23%)	545 / 10,188	22	Cancer Gene Census	
PTPRQ	protein tyrosine phosphatase, receptor type, Q	12q21.31	protein_coding	22 / 986 (2.23%)	181 / 10,188	28		
KDM5B	lysine (K)-specific demethylase 5B	1q32.1	protein_coding	22 / 986 (2.23%)	316 / 10,188	27		
VWF	von Willebrand factor	12p13.31	protein_coding	22 / 986 (2.23%)	575 / 10,188	20		
NRXN3	neurexin 3	14q24.3, 14q31.1	protein_coding	22 / 986 (2.23%)	602 / 10,188	25		
ALPK2	alpha-kinase 2	18q21.31, 18q21.32	protein_coding	22 / 986 (2.23%)	492 / 10,188	26		
CFAP44	cilia and flagella associated protein 44	3q13.2	protein_coding	22 / 986 (2.23%)	251 / 10,188	26		
AFF3	AF4/FMR2 family, member 3	2q11.2	protein_coding	22 / 986 (2.23%)	402 / 10,188	23	Cancer Gene Census	
KAT6B	K(lysine) acetyltransferase 6B	10q22.2	protein_coding	22 / 986 (2.23%)	316 / 10,188	26	Cancer Gene Census	
TRAPPC9	trafficking protein particle complex 9	8q24.3	protein_coding	22 / 986 (2.23%)	279 / 10,188	23		
ATP7A	ATPase, Cu++ transporting, alpha polypeptide	Xq21.1	protein_coding	22 / 986 (2.23%)	322 / 10,188	24		
DYSF	dysferlin	2p13.2	protein_coding	22 / 986 (2.23%)	612 / 10,188	26		
MYH14	myosin, heavy chain 14, non-muscle	19q13.33	protein_coding	22 / 986 (2.23%)	369 / 10,188	22		
SRRM2	serine/arginine repetitive matrix 2	16p13.3	protein_coding	22 / 986 (2.23%)	480 / 10,188	30		
ITPR1	inositol 1,4,5-trisphosphate receptor, type 1	3p26.1	protein_coding	22 / 986 (2.23%)	447 / 10,188	25		
RALGAPA2	Ral GTPase activating protein, alpha subunit 2 (catalytic)	20p11.23	protein_coding	21 / 986 (2.13%)	324 / 10,188	23		
TET3	tet methylcytosine dioxygenase 3	2p13.1	protein_coding	21 / 986 (2.13%)	330 / 10,188	22		
EML5	echinoderm microtubule associated protein like 5	14q31.3	protein_coding	21 / 986 (2.13%)	296 / 10,188	22		
DSCAML1	Down syndrome cell adhesion molecule like 1	11q23.3	protein_coding	21 / 986 (2.13%)	566 / 10,188	22		
NIN	ninein (GSK3B interacting protein)	14q22.1	protein_coding	21 / 986 (2.13%)	358 / 10,188	26	Cancer Gene Census	
PPP1R3A	protein phosphatase 1, regulatory subunit 3A	7q31.1	protein_coding	21 / 986 (2.13%)	509 / 10,188	23		
EPG5	ectopic P-granules autophagy protein 5 homolog (C. elegans)	18q12.3, 18q21.1	protein_coding	21 / 986 (2.13%)	407 / 10,188	24		
NFASC	neurofascin	1q32.1	protein_coding	21 / 986 (2.13%)	499 / 10,188	23		
ASXL2	additional sex combs like transcriptional regulator 2	2p23.3	protein_coding	21 / 986 (2.13%)	325 / 10,188	25		
KIF5C	kinesin family member 5C	2q23.1, 2q23.2	protein_coding	21 / 986 (2.13%)	255 / 10,188	22		
PLEKHH2	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2	2p21	protein_coding	21 / 986 (2.13%)	337 / 10,188	22		
